AC,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","23.642,0","6.791,0","31.714,0","7.793,0","17.730,0","34.536,0","6.151,0","19,0","13,0","3.567,0","2.771,0","18.784,0","404,0","4.147,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","590.626.157,95","0,620932098023"
AL,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","7.715,0","130,0","41.693,0","1.194,0","6.814,0","89.638,0","5.101,0","1.579,0","2.230,0","1.402,0","499,0","32.104,0","0,0","1.327,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","595.113.049,55","0,266534850355"
AP,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","15.029,0","6.700,0","35.182,0","7.119,0","6.528,0","29.994,0","4.250,0","128,0","924,0","1.850,0","1.297,0","17.244,0","0,0","4.699,0","0,0","0,0","0,0","0,0","0,0","0,0","271,0","0,0","0,0","0,0","0,0","556.943.068,90","0,644674980312"
AM,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","61.308,0","1.875,0","113.793,0","5.054,0","53.802,0","141.383,0","26.316,0","7.605,0","242,0","2.453,0","657,0","26.945,0","0,0","5.580,0","0,0","0,0","0,0","0,0","288,5","0,0","0,0","0,0","0,0","0,0","0,0","1.419.565.556,66","0,445333003042"
BA,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","3.832,0","387,0","146.820,0","4.943,0","52.634,0","418.364,0","20.432,0","9.707,0","37.475,0","1.759,0","1.103,0","134.814,0","12.659,0","13.359,0","0,0","0,0","0,0","0,0","655,5","0,0","214,0","1.352,0","0,0","0,0","0,0","2.729.777.685,38","0,288011620979"
CE,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","1.229,0","0,0","34.394,0","114,0","3.855,0","271.478,0","10.122,0","3.083,0","44.453,0","1.057,0","1.476,0","18.274,0","0,0","4.587,0","0,0","0,0","0,0","0,0","54,5","0,0","0,0","74,0","0,0","0,0","0,0","1.320.173.051,48","0,244045298249"
DF,GOVERNO DO ESTADO,"476,0","332,0","2.761,0","29.939,0","123.984,0","7.403,0","115.945,0","5.245,0","25.801,0","77.363,0","1.780,0","159,0","449,0","11.970,0","5.686,0","43.972,0","0,0","0,0","7.425,0","255,0","4.066,0","387,0","392,0","0,0","0,0","0,0","0,0","0,0","0,0","1.747.933.721,94","1,000000000000"
ES,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","34.486,0","3.905,0","61.640,0","2.224,0","6.775,0","96.395,0","2.443,0","621,0","8.165,0","3.283,0","2.862,0","35.935,0","29,0","190,0","0,0","0,0","0,0","0,0","0,0","186,0","341,0","566,0","0,0","0,0","0,0","978.940.770,91","0,347053262829"
GO,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","14.314,0","765,0","195.515,0","4.288,0","24.887,0","202.360,0","3.230,0","5.284,0","372,0","5.078,0","3.642,0","30.791,0","0,0","946,0","0,0","0,0","0,0","0,0","108,0","0,0","62,0","93,0","0,0","0,0","0,0","1.844.152.332,09","0,443737473360"
MA,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","5.569,0","350,0","22.356,0","2.217,0","7.973,0","233.382,0","41.386,0","4.424,0","2.002,0","909,0","447,0","24.629,0","0,0","18.560,0","0,0","0,0","0,0","0,0","24,0","0,0","269,0","753,0","0,0","0,0","73,0","1.212.442.857,44","0,210673636965"
MT,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","55.006,0","4.025,0","92.929,0","6.014,0","30.741,0","118.200,0","15.542,0","1.333,0","5.374,0","5.723,0","3.831,0","61.508,0","151,0","9.310,0","0,0","0,0","0,0","0,0","1.526,5","0,0","0,0","0,0","0,0","0,0","0,0","1.294.456.613,65","0,548045041932"
MG,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","308.476,0","11.340,0","718.331,0","22.194,0","97.462,0","651.737,0","14.175,0","82,0","15.744,0","28.491,0","11.357,0","119.774,0","0,0","6.379,0","0,0","0,0","0,0","0,0","11.007,0","15,0","97,0","750,0","0,0","0,0","0,0","6.422.741.735,37","0,531374039485"
PA,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","54.076,0","3.002,0","114.043,0","15.925,0","20.452,0","288.763,0","25.504,0","1.429,0","4.375,0","3.676,0","3.371,0","82.085,0","1.147,0","1.935,0","0,0","0,0","0,0","0,0","57,0","0,0","68,0","409,0","0,0","259,0","496,0","1.944.321.976,88","0,298498430692"
PB,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","24.883,0","2.960,0","65.515,0","5.485,0","21.769,0","86.126,0","4.314,0","11.037,0","5.165,0","2.097,0","1.197,0","53.139,0","1.128,0","2.046,0","0,0","0,0","0,0","0,0","105,5","0,0","0,0","0,0","0,0","0,0","0,0","876.655.737,87","0,361170239222"
PR,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","597,0","542,0","486.701,0","26.869,0","28.966,0","343.152,0","16.515,0","874,0","43.845,0","15.611,0","10.589,0","98.193,0","348,0","3.531,0","0,0","0,0","0,0","0,0","23.805,0","0,0","0,0","0,0","0,0","0,0","0,0","3.991.136.839,49","0,520375938040"
PE,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","3.177,0","841,0","140.583,0","6.918,0","26.885,0","169.207,0","13.927,0","114.251,0","18.651,0","4.367,0","1.448,0","85.087,0","0,0","10.050,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1.894.704.495,36","0,355170702438"
PI,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","1.889,0","2,0","21.153,0","21,0","26.336,0","92.962,0","6.330,0","7.760,0","14.265,0","763,0","613,0","36.286,0","4.674,0","65,0","0,0","0,0","0,0","0,0","62,0","0,0","0,0","0,0","0,0","0,0","0,0","682.026.283,35","0,292247785109"
RJ,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","2.893,0","98,0","181.420,0","8.194,0","13.525,0","378.478,0","12.915,0","7.871,0","32.637,0","2.246,0","318,0","67.875,0","333,0","491,0","0,0","0,0","0,0","0,0","312,5","0,0","0,0","0,0","0,0","0,0","0,0","2.662.706.495,38","0,309099371140"
RN,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","22.182,0","1.472,0","43.203,0","2.122,0","41.015,0","98.110,0","2.167,0","419,0","1.091,0","3.024,0","1.824,0","30.175,0","56,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","792.616.885,96","0,383037691029"
RS,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","190.097,0","11.188,0","213.642,0","11.803,0","86.757,0","291.715,0","7.404,0","3.838,0","21.004,0","19.356,0","11.601,0","66.921,0","0,0","3.896,0","0,0","0,0","0,0","0,0","4.581,0","0,0","158,0","0,0","0,0","0,0","0,0","3.837.857.500,38","0,496931935039"
