AC,GOVERNO DO ESTADO,0,0,0,0,25834,8078,36706,11183,3297,26623,7043,3427,98,4851,3592.5,37745,100,4753,0,0,0,0,0,0,0,0,0,0,0,617457355.26,0.631549671671
AL,GOVERNO DO ESTADO,0,0,0,0,7052,0,37705,912,5094,81719,5342,5006,2218,1718,607.5,31640,0,1706,0,0,0,0,0,0,0,0,0,0,0,624619387.82,0.257509617561
AM,GOVERNO DO ESTADO,0,0,0,0,63339,2245,110834,6211,45715,143892,30089,12127,70,2962,996.5,34278,0,4854,0,0,0,0,194.5,0,0,0,0,0,0,1609085282.14,0.44709454613
BA,GOVERNO DO ESTADO,0,0,0,0,1749,174,112652,3539,58102,424821,23278,13603,40836,2681,1687,125746,15538,12608,0,0,0,0,624,720,101,1851,0,0,0,2992452086.31,0.287567839177
CE,GOVERNO DO ESTADO,0,0,0,0,904,0,22596,35,522,254245,12201,13066,50113,1020,1819.5,22936,103,4971,0,0,0,0,39.5,0,0,62,0,0,0,1433676514.32,0.239937067302
DF,GOVERNO DO ESTADO,344,550,666,39942,123400,8152,111444,5329,23101,76570,1922,776,616,11460,6479,46123,68,0,11343,234,5307,60,474,0,0,0,0,0,0,1956721311.79,1
ES,GOVERNO DO ESTADO,0,0,0,0,32396,4106,61895,2732,3723,89822,2078,3956,5129,3772,2750,34623,9,271,0,0,0,0,0,851,635,506,0,0,0,919623590.87,0.338436026456
GO,GOVERNO DO ESTADO,0,0,0,0,9645,766,181349,3800,40120,171666,2666,9579,106,6955,3720.5,48246,50,1626,0,0,0,0,818,58,105,0,0,0,0,1949537956.03,0.42763122548
MA,GOVERNO DO ESTADO,0,0,0,0,2086,164,19168,1691,4184,238018,43750,4772,2324,913,864,24444,0,13388,0,0,0,0,0,322,275,744,0,12,6,1323037895.12,0.209382658921
MG,GOVERNO DO ESTADO,0,0,0,0,287638,8733,623682,16251,129425,693715,15921,271,27706,32517,19770,153318,0,5517,0,0,0,0,10484.5,435,154,1394,0,179.5,89,7447469388.09,0.532740851844
MS,GOVERNO DO ESTADO,0,0,0,0,40935,3195,77524,4100,4750,71999,5348,3705,2421,4430,1892,28771,0,1056,0,0,0,0,2771.5,36,91,94,0,0,0,1002836502.64,0.424383182835
MT,GOVERNO DO ESTADO,0,0,0,0,52856,5754,102412,9518,10028,101446,14989,4529,3424,6815,4366,60538,171,8169,0,0,0,0,1648,0,0,0,0,0,0,1491568176.75,0.518417054741
PA,GOVERNO DO ESTADO,0,0,0,0,54088,1538,116865,10315,4539,291048,20324,4108,5285,5041,4014,69856,1080,558,0,0,0,0,44,0,0,0,0,0,0,2054534682.1,0.289641908762
PB,GOVERNO DO ESTADO,0,0,0,0,21825,1304,59800,4458,20795,95596,3680,10861,6424,2732,1475.5,53406,822,1799,0,0,0,0,64.5,0,0,0,0,0,0,973257537.79,0.361743529073
PE,GOVERNO DO ESTADO,0,0,0,0,1853,672,119233,6952,26536,144219,13115,132380,17456,4595,1640,86292,0,9819,0,0,0,0,0,0,0,0,0,0,0,2003107306.89,0.341887051975
PI,GOVERNO DO ESTADO,0,0,0,0,1727,0,27265,133,11306,79936,5751,19389,14860,2587,912,119583,5661,15,0,0,0,0,147.5,0,0,0,0,0,0,908774836.55,0.328694952577
PR,GOVERNO DO ESTADO,0,0,0,0,580,557,493570,28396,11788,314641,16376,1750,41579,20298,12981.5,121616,201,4066,0,0,0,0,16813.5,0,0,0,0,0,0,4236440778.17,0.504645222187
RJ,GOVERNO DO ESTADO,0,0,0,0,1522,0,156633,7477,1766,369905,13123,10749,30439,2399,354,62731,112,229,0,0,0,0,0,0,0,0,0,0,0,2557069461.1,0.289244180301
RN,GOVERNO DO ESTADO,0,0,0,0,21007,1245,42053,1286,34402,87679,2503,4779,3436,3009,1957.5,29837,0,0,0,0,0,0,0,0,0,0,0,0,0,860924554.29,0.373153290381
RO,GOVERNO DO ESTADO,0,0,0,0,25164,1581,70828,6188,5315,44516,3514,4495,272,3721,2365,26177,0,3331,0,0,0,0,698.5,137,148,450,0,0,0,758457793.63,0.522690467877
RR,GOVERNO DO ESTADO,0,0,0,0,44,72,25674,3538,644,14011,3964,1088,662,728,441,7979,0,13338,0,0,0,0,0,0,0,0,0,0,0,386860948.37,0.548057580871
RS,GOVERNO DO ESTADO,0,0,0,0,184386,13875,225482,16372,51042,263131,7657,3415,21509,21324,12651.5,70589,0,3857,0,0,0,0,4880.5,0,233,0,0,0,0,4093720364.65,0.472525128958
SC,GOVERNO DO ESTADO,0,0,0,0,94792,6566,157717,10163,15167,156692,4724,8650,11135,8250,4137.5,32111,0,2178,0,0,0,0,24.5,0,0,0,0,0,0,2187339477.27,0.405797327072
SE,GOVERNO DO ESTADO,0,0,0,0,23656,830,39383,1278,5713,56652,3254,3211,256,1953,1133,16028,5,384,0,0,0,0,58,0,0,0,0,0,0,626106768.11,0.37170217912
SP,GOVERNO DO ESTADO,0,0,0,0,557940,3713,1142901,17408,169569,1393230,16776,42614,54413,37125,15776.5,207987,168,1296,0,0,0,0,17942.5,0,0,0,0,0,0,15686260621.5,0.478598056885
TO,GOVERNO DO ESTADO,0,0,0,0,6063,405,44185,1422,30009,50323,2980,2436,2251,4788,2265,10705,70,4913,0,0,0,0,52,0,0,0,0,0,0,746955049.97,0.460030531853
