PE,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","2.410,0","856,0","145.975,0","8.926,0","7.300,0","165.207,0","14.157,0","116.915,0","18.370,0","4.346,0","1.399,0","86.087,0","0,0","10.387,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",1935411627.11,0.35537694955
PI,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","2.033,0","15,0","24.001,0","251,0","18.768,0","84.839,0","5.648,0","16.199,0","14.395,0","841,0","751,0","95.110,0","4.669,0","232,0","0,0","0,0","0,0","0,0","201,0",15.5,"0,0","0,0","0,0","0,0","0,0",827702405.55,0.330553351401
PR,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","583,0","547,0","484.694,0","27.584,0","20.148,0","329.462,0","16.641,0","798,0","42.202,0","16.319,0","11.532,0","105.301,0","288,0","3.806,0","0,0","0,0","0,0","0,0",17630.5,"0,0","0,0","0,0","0,0","0,0","0,0",4079500281.51,0.509246673399
RJ,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","2.179,0","0,0","176.843,0","8.344,0","5.563,0","387.737,0","13.578,0","8.840,0","32.657,0","1.681,0","297,0","77.918,0","143,0","136,0","0,0","0,0","0,0","0,0","225,0","0,0","0,0","0,0","0,0","0,0","0,0",2653875768.53,0.31054139361
RN,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","26.801,0","1.954,0","53.947,0","2.190,0","21.396,0","95.322,0","2.006,0","406,0","1.000,0","3.099,0","1.838,0","31.956,0","58,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",834234630.47,0.383475369797
RO,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","29.852,0","1.995,0","67.749,0","5.474,0","10.114,0","40.788,0","3.239,0","8.846,0","115,0","3.701,0","2.192,0","26.571,0","0,0","3.279,0","0,0","0,0","0,0","0,0","752,0","8,0","95,0","522,0","0,0","0,0","0,0",807107205.31,0.531745369585
RR,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","377,0","159,0","24.297,0","3.113,0","2.025,0","14.934,0","3.865,0","0,0","344,0","717,0","558,0","7.546,0","0,0","12.791,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",337665179.12,0.556051715456
RS,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","203.880,0","15.107,0","243.156,0","17.795,0","24.755,0","275.488,0","7.536,0","1.647,0","20.668,0","22.358,0","12.560,0","69.740,0","0,0","5.597,0","0,0","0,0","0,0","0,0",4833.5,"0,0","191,0","37,0","0,0","0,0","0,0",4123046025.18,0.483614199378
SC,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","98.292,0","7.077,0","161.971,0","10.855,0","9.707,0","169.053,0","4.899,0","9.161,0",######,"6.684,0","3.647,0","31.755,0","0,0","2.294,0","0,0","0,0","0,0","0,0","21,0","0,0","0,0","0,0","0,0","0,0","0,0",1983883387.84,0.417018323892
SE,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","25.994,0","1.190,0","43.132,0","1.572,0","2.008,0","59.656,0","3.436,0","1.828,0","84,0","1.979,0","1.101,0","16.548,0","11,0","575,0","0,0","0,0","0,0","0,0",128.5,"0,0","0,0","0,0","0,0","0,0","0,0",580952620.34,0.383378236762
SP,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","566.659,0","3.972,0","1.181.671,0","17.502,0","172.122,0","1.475.471,0","17.626,0","38.299,0","47.389,0","35.011,0","13.784,0","186.596,0","146,0","1.313,0","0,0","0,0","0,0","0,0","19.604,0","0,0","0,0","0,0","0,0","0,0","0,0",15522729909.06,0.488762778669
TO,GOVERNO DO ESTADO,"0,0","0,0","0,0","0,0","9.672,0","668,0","55.156,0","2.817,0","17.999,0","52.751,0","2.895,0","1.168,0","3.142,0","4.847,0","2.394,0","11.708,0","14,0","5.374,0","0,0","0,0","0,0","0,0","54,0","0,0","0,0","0,0","0,0","0,0","0,0",658518681.52,0.481430864743
