AC,ACRELANDIA,36,246,30,459,792,399,0,158,0,0,0,0,0,52,34,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8722230.57,0.008419934245
AC,ASSIS BRASIL,0,46,0,268,644,449,0,0,0,0,0,0,0,66,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5838178.54,0.005635838101
AC,BRASILEIA,160,124,0,638,1119,811,0,0,0,0,0,0,0,124,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11721949.83,0.011315688794
AC,BUJARI,0,229,0,248,699,322,0,140,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6486766.48,0.006261947192
AC,CAPIXABA,0,60,0,391,645,514,301,0,0,0,0,0,0,70,29,131,0,0,0,0,0,0,0,0,0,0,0,0,0,8055370.04,0.007776185865
AC,CRUZEIRO DO SUL,78,1611,0,3035,1685,1997,434,835,1351,0,0,0,0,481,276,19,0,0,0,0,0,0,0,0,0,0,0,0,0,47124278.44,0.045491038385
AC,EPITACIOLANDIA,74,233,0,498,952,400,0,0,180,0,0,0,0,78,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9545206.36,0.00921438722
AC,FEIJO,0,0,0,1067,773,1846,0,348,0,0,0,0,0,72,49,527,0,0,0,0,0,0,0,0,0,0,0,0,0,17742676.77,0.017127748518
AC,JORDAO,64,147,0,215,254,383,191,315,0,0,0,0,0,40,11,0,0,969,0,0,0,0,0,0,0,0,0,0,0,10589404.57,0.010222395456
AC,MANCIO LIMA,0,491,0,648,1507,512,0,129,0,0,0,0,0,148,83,134,0,45,0,0,0,0,0,0,0,0,0,0,0,13958300.93,0.013474532122
AC,MANOEL URBANO,0,127,0,307,933,403,147,39,0,0,0,0,0,28,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,7668629.97,0.007402849481
AC,MARECHAL THAUMATURGO,0,272,0,668,526,1289,62,986,888,0,0,0,0,110,50,150,0,634,0,0,0,0,0,0,0,0,0,0,0,23066561.97,0.02226711773
AC,PLACIDO DE CASTRO,0,134,0,553,274,481,56,152,298,0,0,0,0,122,105,92,0,0,0,0,0,0,0,0,0,0,0,0,0,9009624.57,0.008697367704
AC,PORTO ACRE,0,0,0,578,297,1239,0,48,0,0,0,0,0,87,47.5,365,0,0,0,0,0,0,0,0,0,0,0,0,0,10075643.44,0.009726440333
AC,PORTO WALTER,0,85,0,510,390,1094,215,540,0,0,0,0,0,105,29,442,0,0,0,0,0,0,0,0,0,0,0,0,0,13057799.73,0.012605240615
AC,RIO BRANCO,3466,1512,23,9809,6787,1315,0,0,341,0,0,0,0,742,499.5,744,0,0,0,0,0,0,0,0,0,0,0,0,0,97222552.59,0.093852999313
AC,RODRIGUES ALVES,15,741,0,641,636,1126,18,0,39,0,0,0,0,130,26,795,0,0,0,0,0,0,0,0,0,0,0,0,0,15502600.19,0.01496530883
AC,SANTA ROSA DO PURUS,0,85,0,136,410,80,199,74,0,0,0,0,0,33,20,127,0,1152,0,0,0,0,0,0,0,0,0,0,0,9217364.31,0.008897907569
AC,SENA MADUREIRA,0,346,0,944,2290,1197,0,538,0,0,0,0,0,149,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,21518537.24,0.020772744663
AC,SENADOR GUIOMARD,0,226,0,822,794,29,155,0,397,0,0,0,0,83,36,159,0,0,0,0,0,0,0,0,0,0,0,0,0,10314074.02,0.009956607352
AC,TARAUACA,227,0,0,1356,1797,1689,0,100,1471,0,0,0,0,161,107,418,0,0,0,0,0,0,0,0,0,0,0,0,0,28904563.1,0.027902784576
AC,XAPURI,212,0,0,440,299,340,0,0,0,0,0,0,0,21,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5307918.86,0.005123956242
AL,AGUA BRANCA,0,163,0,390,603,772,724,612,0,0,0,0,0,172,172,592,0,988,0,0,0,0,0,0,0,0,0,0,0,18428965.39,0.007204464463
AL,ANADIA,115,0,53,410,414,479,1109,0,279,0,0,0,0,133,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,11580788.99,0.004527296078
AL,ARAPIRACA,1962,140,0,3758,6465,3383,4844,2664,3934,0,0,0,0,746,335.5,1663,0,552,0,0,0,0,0,0,0,0,0,0,0,109924954.63,0.042973135642
AL,ATALAIA,509,276,71,944,1070,1226,562,599,2240,0,0,0,0,209,174,1906,0,313,0,0,0,0,0,0,0,0,0,0,0,36114366.36,0.014118246119
AL,BARRA DE SANTO ANTONIO,6,378,12,399,608,419,783,99,345,0,0,0,0,114,12,321,0,0,0,0,0,0,0,0,0,0,0,0,0,12317714.43,0.004815383501
AL,BARRA DE SAO MIGUEL,178,0,26,152,456,172,562,0,120,0,0,0,0,91,71,58,0,0,0,0,0,0,0,0,0,0,0,0,0,6780167.46,0.002650581543
AL,BATALHA,0,408,0,361,738,416,790,64,110,0,0,0,0,63,17,1481,0,156,0,0,0,0,0,0,0,0,0,0,0,14966662.64,0.005850940997
AL,BELEM,159,0,112,43,46,213,30,0,363,0,0,0,0,37,33,786,0,31,0,0,0,0,0,0,0,0,0,0,0,6293417.76,0.002460295717
AL,BELO MONTE,249,0,0,224,168,502,187,261,0,0,0,0,0,41,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,6369199.15,0.002489921055
AL,BOCA DA MATA,243,225,0,576,936,522,996,311,400,0,0,0,0,83,69,434,0,0,0,0,0,0,0,0,0,0,0,0,0,16950904.42,0.006626643763
AL,BRANQUINHA,221,158,36,349,435,400,720,123,113,0,0,0,0,103,52,310,0,0,0,0,0,0,0,0,0,0,0,0,0,10679832.46,0.004175083723
AL,CACIMBINHAS,46,213,29,249,231,143,189,89,1035,0,0,0,0,55,17,192,0,138,0,0,0,0,0,0,0,0,0,0,0,9926552.49,0.003880602797
AL,CAJUEIRO,572,49,0,578,34,0,0,0,3345,0,0,0,0,5,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,19853914.6,0.007761522104
AL,CAMPESTRE,140,0,0,148,388,43,530,0,69,0,0,0,0,4,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,5706111.98,0.002230699345
AL,CAMPO ALEGRE,1143,0,915,0,232,657,493,771,3424,0,0,0,0,151,98.5,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,34645211.33,0.01354390703
AL,CAMPO GRANDE,0,41,0,319,482,528,670,0,0,0,0,0,0,6,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,10470462.08,0.004093234231
AL,CANAPI,436,58,60,458,661,915,918,366,74,0,0,0,0,92,37,1270,0,317,0,0,0,0,0,0,0,0,0,0,0,19437764.66,0.007598835952
AL,CAPELA,290,87,117,312,905,227,816,17,649,0,0,0,0,135,96,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,16677411.33,0.006519726677
AL,CARNEIROS,0,207,0,309,440,291,786,0,326,0,0,0,0,82,29,239,0,0,0,0,0,0,0,0,0,0,0,0,0,9553474.87,0.003734754978
AL,CHA PRETA,85,1,0,204,234,118,458,0,439,0,0,0,0,13,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,6070445.59,0.002373128856
AL,COITE DO NOIA,71,64,0,364,439,526,725,0,0,0,0,0,0,43,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,8708706.68,0.003404508419
AL,COLONIA LEOPOLDINA,98,53,0,386,1317,310,1332,251,0,0,0,0,0,69,13,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,16275348.95,0.006362547799
AL,COQUEIRO SECO,22,69,10,135,164,0,291,0,496,0,0,0,0,23,19,136,0,0,0,0,0,0,0,0,0,0,0,0,0,5022298.29,0.001963374979
AL,CORURIPE,0,1683,77,1612,1698,2512,1693,1944,454,0,0,0,0,280,154,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,47184764.44,0.018446014278
AL,CRAIBAS,0,461,0,693,368,764,1110,363,1341,0,0,0,0,81,38.5,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,22476954.64,0.008786951279
AL,DELMIRO GOUVEIA,0,425,0,1236,2696,1268,1815,804,0,0,0,0,0,481,459,566,0,85,0,0,0,0,0,0,0,0,0,0,0,34279258.46,0.013400844499
AL,DOIS RIACHOS,127,2,24,264,237,383,439,45,531,0,0,0,0,11,0,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,12197727.23,0.004768476716
AL,ESTRELA DE ALAGOAS,138,221,103,266,246,556,292,447,576,0,0,0,0,74,53,759,0,0,0,0,0,0,0,0,0,0,0,0,0,13271944.62,0.005188422215
AL,FEIRA GRANDE,134,122,0,504,244,1096,764,388,659,0,0,0,0,71,44,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,19695389,0.007699549442
AL,FELIZ DESERTO,129,0,23,126,362,41,312,0,0,0,0,0,0,18,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,3814491.9,0.001491205326
AL,FLEXEIRAS,172,0,0,328,949,206,1001,0,50,0,0,0,0,55,19,587,0,0,0,0,0,0,0,0,0,0,0,0,0,11264871.27,0.004403793866
AL,GIRAU DO PONCIANO,125,397,40,1060,687,1728,625,1192,1450,0,0,0,0,154,46.5,6999,0,0,0,0,0,0,0,0,0,0,0,0,0,46313926.16,0.018105576096
AL,IBATEGUARA,148,15,0,405,609,356,727,219,370,0,0,0,0,28,9,286,0,0,0,0,0,0,0,0,0,0,0,0,0,11237667.69,0.00439315913
AL,IGACI,31,97,0,539,459,1199,353,724,731,0,0,0,0,78,20,125,0,94,0,0,0,0,0,0,0,0,0,0,0,16495244.53,0.006448511922
AL,IGREJA NOVA,0,252,0,641,320,1378,1001,552,0,0,0,0,0,151,9,555,0,298,0,0,0,0,0,0,0,0,0,0,0,18215546.85,0.00712103242
AL,INHAPI,0,76,0,476,811,918,610,367,0,0,0,0,0,74,26,67,0,0,0,0,0,0,0,0,0,0,0,0,0,12108505.97,0.004733597311
AL,JACARE DOS HOMENS,0,74,0,150,256,38,134,0,521,0,0,0,0,30,31,309,0,412,0,0,0,0,0,0,0,0,0,0,0,7065805.01,0.002762246279
AL,JACUIPE,0,355,16,160,326,78,317,0,266,0,0,0,0,32,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,7671570.35,0.002999059079
AL,JAPARATINGA,0,88,0,232,193,252,51,225,700,0,0,0,0,15,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,7469648.57,0.002920121479
AL,JARAMATAIA,164,18,0,167,210,189,370,0,195,0,0,0,0,36,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,5255147.94,0.002054403262
AL,JEQUIA DA PRAIA,16,278,12,300,339,498,459,295,0,0,0,0,0,72,58,396,0,0,0,0,0,0,0,0,0,0,0,0,0,9438669.31,0.003689873857
AL,JOAQUIM GOMES,0,213,0,401,1349,500,1201,137,100,0,0,0,0,104,66.5,376,0,0,0,0,0,175,0,0,0,0,0,0,0,15851426.56,0.006196823151
AL,JUNDIA,108,46,139,6,117,14,189,0,487,0,0,0,0,5,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,4701037.01,0.001837783802
AL,JUNQUEIRO,428,146,123,536,454,625,879,329,1272,0,0,0,0,232,170.5,557,0,0,0,0,0,0,0,0,0,0,0,0,0,21256518.02,0.008309844069
